# Time-averaged data for fix rdf_fix
# TimeStep Number-of-rows
# Row c_rdfOO[1] c_rdfOO[2] c_rdfOO[3] c_rdfOH[1] c_rdfOH[2] c_rdfOH[3]
10000 100
19 2.2772 0 0 2.2772 0.12489 1.931
20 2.40029 0 0 2.40029 0.0687894 1.972
21 2.52339 0.382951 0.126 2.52339 0.100196 2.038
22 2.64648 2.61398 1.072 2.64648 0.183569 2.171
23 2.76957 3.61304 2.504 2.76957 0.402028 2.49
24 2.89266 1.96138 3.352 2.89266 0.813342 3.194
25 3.01575 0.915045 3.782 3.01575 1.35525 4.469
26 3.13885 0.495029 4.034 3.13885 1.60037 6.1
27 3.26194 0.465654 4.29 3.26194 1.57092 7.829
28 3.38503 0.499971 4.586 3.38503 1.33727 9.414
29 3.50812 0.481231 4.892 3.50812 1.13589 10.86
30 3.63121 0.678145 5.354 3.63121 1.02866 12.263
31 3.75431 0.914538 6.02 3.75431 1.04943 13.793
32 3.8774 0.993862 6.792 3.8774 0.992225 15.336
33 4.00049 1.0691 7.676 4.00049 0.968959 16.94
34 4.12358 1.28169 8.802 4.12358 1.01944 18.733
35 4.24667 1.27287 9.988 4.24667 1.02928 20.653
36 4.36977 1.39881 11.368 4.36977 1.04907 22.725
37 4.49286 1.39034 12.818 4.49286 1.01824 24.851
38 4.61595 1.22453 14.166 4.61595 1.00913 27.075
39 4.73904 1.17381 15.528 4.73904 1.02369 29.453
40 4.86213 1.10039 16.872 4.86213 1.0539 32.03
41 4.98523 1.01713 18.178 4.98523 1.01884 34.649
42 5.10832 0.928653 19.43 5.10832 1.06962 37.536
43 5.23141 0.940633 20.76 5.23141 1.05662 40.527
44 5.3545 0.822273 21.978 5.3545 0.997139 43.484
45 5.47759 0.838632 23.278 5.47759 1.00149 46.592
46 5.60069 0.76762 24.522 5.60069 0.955484 49.692
47 5.72378 0.810584 25.894 5.72378 0.9529 52.921
48 5.84687 0.81758 27.338 5.84687 0.906414 56.126
49 5.96996 0.889573 28.976 5.96996 0.92639 59.541
50 6.09305 0.952011 30.802 6.09305 0.929704 63.111
51 6.21615 0.996833 32.792 6.21615 0.911265 66.753
52 6.33924 1.06254 34.998 6.33924 0.94527 70.682
53 6.46233 1.0827 37.334 6.46233 0.960073 74.829
54 6.58542 1.09081 39.778 6.58542 1.01169 79.367
55 6.70851 1.10878 42.356 6.70851 0.992733 83.988
56 6.83161 1.06835 44.932 6.83161 1.02606 88.941
57 6.9547 1.05568 47.57 6.9547 1.04583 94.173
58 7.07779 0.99919 50.156 7.07779 1.0476 99.601
59 7.20088 1.03699 52.934 7.20088 1.04882 105.226
60 7.32397 1.00965 55.732 7.32397 1.01927 110.881
61 7.44707 1.01215 58.632 7.44707 1.02491 116.76
62 7.57016 0.984904 61.548 7.57016 1.01985 122.805
63 7.69325 0.928131 64.386 7.69325 1.0195 129.046
64 7.81634 1.00811 67.568 7.81634 1.01296 135.447
65 7.93943 0.962973 70.704 7.93943 1.00956 142.029
66 8.06253 0.998708 74.058 8.06253 1.00321 148.774
67 8.18562 0.997785 77.512 8.18562 0.983513 155.59
68 8.30871 1.0004 81.08 8.30871 0.983999 162.616
69 8.4318 1.02259 84.836 8.4318 0.995053 169.933
70 8.55489 0.99761 88.608 8.55489 0.979835 177.35
71 8.67799 1.03994 92.654 8.67799 0.994346 185.095
72 8.80108 1.05553 96.878 8.80108 0.991067 193.035
73 8.92417 0.974603 100.888 8.92417 0.988682 201.179
74 9.04726 1.02252 105.212 9.04726 1.02917 209.892
75 9.17035 0.982362 109.48 9.17035 1.00426 218.627
76 9.29345 1.00313 113.956 9.29345 1.01668 227.709
77 9.41654 0.981876 118.454 9.41654 0.99496 236.834
78 9.53963 0.979672 123.06 9.53963 1.00695 246.312
79 9.66272 0.977676 127.776 9.66272 0.990988 255.882
80 9.78581 1.00498 132.748 9.78581 0.993576 265.723
81 9.90891 0.97583 137.698 9.90891 1.00026 275.881
82 10.032 1.01742 142.988 10.032 0.978074 286.062
83 10.1551 0.995535 148.292 10.1551 0.989289 296.614
84 10.2782 1.00921 153.8 10.2782 0.993925 307.474
85 10.4013 0.977952 159.266 10.4013 0.995384 318.612
86 10.5244 1.0003 164.99 10.5244 1.00375 330.111
87 10.6475 1.0053 170.878 10.6475 0.997134 341.803
88 10.7706 1.00315 176.89 10.7706 0.990975 353.693
89 10.8936 1.02889 183.198 10.8936 1.00741 366.058
90 11.0167 0.979548 189.34 11.0167 1.00924 378.727
91 11.1398 1.02821 195.932 11.1398 1.00544 391.632
92 11.2629 0.993652 202.444 11.2629 1.00043 404.758
93 11.386 0.992888 209.094 11.386 1.00569 418.243
94 11.5091 1.00333 215.96 11.5091 1.0094 432.072
95 11.6322 0.995367 222.918 11.6322 1.01416 446.265
96 11.7553 1.01161 230.14 11.7553 0.998774 460.54
97 11.8784 1.01737 237.556 11.8784 0.986199 474.932
98 12.0015 0.983435 244.874 12.0015 1.0097 489.974
99 12.1246 1.01308 252.568 12.1246 0.982204 504.908
100 12.2477 1.00907 260.388 12.2477 1.00349 520.477
44600 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0367157 0.009
14 1.66174 0 0 1.66174 0.909429 0.269
15 1.78483 0 0 1.78483 2.01942 0.935
16 1.90793 0 0 1.90793 1.40645 1.465
17 2.03102 0 0 2.03102 0.653378 1.744
18 2.15411 0 0 2.15411 0.262324 1.87
19 2.2772 0 0 2.2772 0.126684 1.938
20 2.40029 0 0 2.40029 0.0670744 1.978
21 2.52339 0.261234 0.086 2.52339 0.0940717 2.04
22 2.64648 2.7948 1.098 2.64648 0.168293 2.162
23 2.76957 3.55052 2.506 2.76957 0.362758 2.45
24 2.89266 2.0805 3.406 2.89266 0.807118 3.149
25 3.01575 0.837972 3.8 3.01575 1.36937 4.438
26 3.13885 0.463342 4.036 3.13885 1.66617 6.137
27 3.26194 0.458124 4.288 3.26194 1.49922 7.788
28 3.38503 0.496318 4.582 3.38503 1.3711 9.414
29 3.50812 0.543836 4.928 3.50812 1.14861 10.877
30 3.63121 0.704176 5.408 3.63121 1.04788 12.307
31 3.75431 0.798749 5.99 3.75431 1.04885 13.837
32 3.8774 1.07051 6.822 3.8774 0.970467 15.347
33 4.00049 1.1096 7.74 4.00049 1.00887 17.018
34 4.12358 1.21955 8.812 4.12358 0.999552 18.777
35 4.24667 1.24213 9.97 4.24667 1.00514 20.653
36 4.36977 1.36562 11.318 4.36977 1.00649 22.642
37 4.49286 1.29757 12.672 4.49286 1.02055 24.774
38 4.61595 1.34551 14.154 4.61595 1.04894 27.087
39 4.73904 1.20761 15.556 4.73904 1.06486 29.562
40 4.86213 1.12761 16.934 4.86213 1.00876 32.03
41 4.98523 0.999445 18.218 4.98523 1.0381 34.7
42 5.10832 0.985962 19.548 5.10832 1.04533 37.523
43 5.23141 0.865186 20.772 5.23141 1.04227 40.475
44 5.3545 0.798877 21.956 5.3545 1.03871 43.557
45 5.47759 0.785299 23.174 5.47759 0.993201 46.641
46 5.60069 0.821466 24.506 5.60069 0.952182 49.732
47 5.72378 0.786516 25.838 5.72378 0.934971 52.902
48 5.84687 0.837499 27.318 5.84687 0.908173 56.115
49 5.96996 0.880395 28.94 5.96996 0.928859 59.541
50 6.09305 0.935852 30.736 6.09305 0.895093 62.98
51 6.21615 1.05235 32.838 6.21615 0.94302 66.751
52 6.33924 1.03692 34.992 6.33924 0.969273 70.782
53 6.46233 1.1312 37.434 6.46233 0.948898 74.883
54 6.58542 1.09645 39.892 6.58542 1.00489 79.393
55 6.70851 1.06776 42.376 6.70851 1.01537 84.122
56 6.83161 1.03792 44.88 6.83161 1.01597 89.029
57 6.9547 1.0551 47.518 6.9547 1.03127 94.191
58 7.07779 1.08514 50.328 7.07779 1.04586 99.613
59 7.20088 0.993889 52.992 7.20088 1.04433 105.217
60 7.32397 1.03073 55.85 7.32397 1.0596 111.099
61 7.44707 0.978797 58.656 7.44707 1.01964 116.951
62 7.57016 0.971531 61.534 7.57016 1.01507 122.971
63 7.69325 0.974685 64.516 7.69325 1.00979 129.156
64 7.81634 0.940429 67.486 7.81634 1.00544 135.513
65 7.93943 1.00234 70.752 7.93943 1.01682 142.146
66 8.06253 0.996964 74.102 8.06253 0.987197 148.787
67 8.18562 1.01918 77.632 8.18562 0.992342 155.668
68 8.30871 0.990883 81.168 8.30871 0.989613 162.738
69 8.4318 1.01223 84.888 8.4318 0.999666 170.093
70 8.55489 1.04411 88.838 8.55489 0.974539 177.474
71 8.67799 0.9998 92.73 8.67799 0.986739 185.164
72 8.80108 0.977524 96.644 8.80108 1.001 193.188
73 8.92417 1.01827 100.836 8.92417 0.999783 201.428
74 9.04726 1.04795 105.27 9.04726 0.996964 209.873
75 9.17035 0.9901 109.574 9.17035 1.00726 218.639
76 9.29345 0.963598 113.876 9.29345 1.00951 227.662
77 9.41654 0.962133 118.286 9.41654 1.01435 236.97
78 9.53963 1.01484 123.06 9.53963 0.995671 246.347
79 9.66272 0.988738 127.832 9.66272 0.993959 255.951
80 9.78581 1.02261 132.894 9.78581 0.991411 265.776
81 9.90891 0.988688 137.912 9.90891 0.999312 275.93
82 10.032 1.02186 143.228 10.032 0.997887 286.323
83 10.1551 0.985604 148.482 10.1551 0.992115 296.911
84 10.2782 0.976423 153.814 10.2782 0.991088 307.746
85 10.4013 1.00995 159.462 10.4013 0.998852 318.929
86 10.5244 1.00114 165.194 10.5244 0.993596 330.318
87 10.6475 0.993825 171.018 10.6475 0.997775 342.024
88 10.7706 0.997255 176.998 10.7706 1.00234 354.057
89 10.8936 1.02114 183.262 10.8936 0.98869 366.199
90 11.0167 1.00291 189.554 11.0167 1.01091 378.896
91 11.1398 1.0027 195.986 11.1398 1.0094 391.859
92 11.2629 0.997982 202.53 11.2629 1.0161 405.198
93 11.386 0.985176 209.132 11.386 0.996936 418.573
94 11.5091 1.01329 216.07 11.5091 0.99907 432.268
95 11.6322 0.998533 223.054 11.6322 1.01489 446.479
96 11.7553 1.02141 230.35 11.7553 0.996053 460.723
97 11.8784 1.00392 237.672 11.8784 0.994214 475.24
98 12.0015 0.996053 245.088 12.0015 0.997539 490.109
99 12.1246 0.983301 252.56 12.1246 0.999737 505.318
100 12.2477 1.03121 260.556 12.2477 1.00306 520.889
44700 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0406704 0.01
14 1.66174 0 0 1.66174 0.847365 0.253
15 1.78483 0 0 1.78483 2.02534 0.923
16 1.90793 0 0 1.90793 1.4868 1.485
17 2.03102 0 0 2.03102 0.651379 1.764
18 2.15411 0 0 2.15411 0.224161 1.872
19 2.2772 0 0 2.2772 0.104009 1.928
20 2.40029 0 0 2.40029 0.080243 1.976
21 2.52339 0.314945 0.104 2.52339 0.084708 2.032
22 2.64648 2.56599 1.036 2.64648 0.151275 2.142
23 2.76957 3.781 2.54 2.76957 0.39053 2.453
24 2.89266 2.12022 3.46 2.89266 0.849543 3.191
25 3.01575 0.776039 3.826 3.01575 1.344 4.46
26 3.13885 0.446266 4.054 3.13885 1.64934 6.147
27 3.26194 0.427724 4.29 3.26194 1.54895 7.858
28 3.38503 0.42748 4.544 3.38503 1.35934 9.475
29 3.50812 0.560975 4.902 3.50812 1.19205 10.998
30 3.63121 0.745898 5.412 3.63121 1.02568 12.402
31 3.75431 0.856507 6.038 3.75431 0.97935 13.835
32 3.8774 1.00053 6.818 3.8774 0.986719 15.375
33 4.00049 1.14236 7.766 4.00049 1.00218 17.04
34 4.12358 1.27026 8.886 4.12358 1.00669 18.817
35 4.24667 1.30035 10.102 4.24667 1.02236 20.731
36 4.36977 1.30286 11.392 4.36977 1.01048 22.734
37 4.49286 1.29169 12.744 4.49286 1.04034 24.914
38 4.61595 1.30699 14.188 4.61595 1.02312 27.177
39 4.73904 1.23655 15.628 4.73904 1.0187 29.552
40 4.86213 1.054 16.92 4.86213 1.06069 32.155
41 4.98523 1.01967 18.234 4.98523 1.0609 34.892
42 5.10832 0.947471 19.516 5.10832 1.05026 37.737
43 5.23141 0.916095 20.816 5.23141 0.990857 40.552
44 5.3545 0.834102 22.056 5.3545 1.03016 43.618
45 5.47759 0.808607 23.314 5.47759 1.03672 46.847
46 5.60069 0.777144 24.578 5.60069 0.938213 49.902
47 5.72378 0.811188 25.956 5.72378 0.915055 53.014
48 5.84687 0.847348 27.458 5.84687 0.956399 56.408
49 5.96996 0.892853 29.108 5.96996 0.943586 59.899
50 6.09305 0.924676 30.888 6.09305 0.933612 63.497
51 6.21615 1.03216 32.956 6.21615 0.907725 67.138
52 6.33924 1.04334 35.13 6.33924 0.935863 71.042
53 6.46233 1.11296 37.54 6.46233 0.964909 75.225
54 6.58542 1.12333 40.066 6.58542 0.965162 79.57
55 6.70851 1.07649 42.578 6.70851 1.01034 84.29
56 6.83161 1.04962 45.118 6.83161 1.02896 89.275
57 6.9547 1.02635 47.692 6.9547 1.01297 94.361
58 7.07779 1.0618 50.45 7.07779 1.04535 99.797
59 7.20088 0.964812 53.044 7.20088 1.06045 105.505
60 7.32397 1.04339 55.946 7.32397 1.04235 111.309
61 7.44707 0.941027 58.652 7.44707 1.02086 117.186
62 7.57016 0.994136 61.606 7.57016 1.02558 123.287
63 7.69325 1.00494 64.69 7.69325 1.03405 129.64
64 7.81634 0.973538 67.774 7.81634 1.01198 136.058
65 7.93943 0.991927 71.016 7.93943 0.996743 142.58
66 8.06253 0.994507 74.368 8.06253 1.01767 149.447
67 8.18562 1.02987 77.946 8.18562 0.992612 156.351
68 8.30871 0.981147 81.458 8.30871 1.00124 163.526
69 8.4318 1.00913 85.178 8.4318 0.983735 170.786
70 8.55489 1.04091 89.128 8.55489 0.985774 178.275
71 8.67799 1.03618 93.174 8.67799 0.99971 186.09
72 8.80108 1.01686 97.258 8.80108 0.994328 194.085
73 8.92417 1.03744 101.542 8.92417 0.997812 202.334
74 9.04726 0.962746 105.628 9.04726 0.995208 210.79
75 9.17035 1.00083 109.992 9.17035 0.991582 219.446
76 9.29345 0.982533 114.392 9.29345 0.989136 228.314
77 9.41654 0.95832 118.798 9.41654 1.022 237.721
78 9.53963 1.03039 123.66 9.53963 0.989237 247.066
79 9.66272 0.97084 128.36 9.66272 1.00247 256.782
80 9.78581 0.939723 133.026 9.78581 0.988277 266.606
81 9.90891 0.987627 138.054 9.90891 0.995371 276.751
82 10.032 1.0172 143.362 10.032 0.993303 287.128
83 10.1551 0.992314 148.668 10.1551 0.996926 297.8
84 10.2782 0.991691 154.1 10.2782 0.98304 308.58
85 10.4013 1.0008 159.714 10.4013 0.997844 319.786
86 10.5244 1.02628 165.608 10.5244 0.990903 331.179
87 10.6475 1.00167 171.496 10.6475 0.987499 342.8
88 10.7706 1.02479 177.66 10.7706 0.988227 354.7
89 10.8936 0.997541 183.798 10.8936 1.02788 367.362
90 11.0167 1.00811 190.142 11.0167 1.01385 380.135
91 11.1398 1.00087 196.582 11.1398 1.01392 393.196
92 11.2629 0.987326 203.076 11.2629 1.00601 406.443
93 11.386 1.01132 209.874 11.386 1.01246 420.068
94 11.5091 1.03756 217 11.5091 0.997322 433.781
95 11.6322 0.974952 223.84 11.6322 1.00751 447.932
96 11.7553 1.00851 231.066 11.7553 0.996352 462.224
97 11.8784 1.01971 238.526 11.8784 0.994176 476.785
98 12.0015 1.00077 246 12.0015 0.996962 491.691
99 12.1246 0.988426 253.534 12.1246 0.994647 506.869
100 12.2477 1.01237 261.408 12.2477 1.00468 522.513
44800 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0283894 0.007
14 1.66174 0 0 1.66174 0.918012 0.271
15 1.78483 0 0 1.78483 2.08899 0.964
16 1.90793 0 0 1.90793 1.38502 1.489
17 2.03102 0 0 2.03102 0.572723 1.735
18 2.15411 0 0 2.15411 0.287694 1.874
19 2.2772 0 0 2.2772 0.114829 1.936
20 2.40029 0.00667483 0.002 2.40029 0.0716827 1.979
21 2.52339 0.295942 0.1 2.52339 0.0708948 2.026
22 2.64648 2.94316 1.172 2.64648 0.168679 2.149
23 2.76957 3.47457 2.558 2.76957 0.38693 2.458
24 2.89266 1.96719 3.414 2.89266 0.856343 3.204
25 3.01575 0.756947 3.772 3.01575 1.37086 4.502
26 3.13885 0.546508 4.052 3.13885 1.67006 6.215
27 3.26194 0.41568 4.282 3.26194 1.50308 7.88
28 3.38503 0.459846 4.556 3.38503 1.36223 9.505
29 3.50812 0.596903 4.938 3.50812 1.14422 10.971
30 3.63121 0.723387 5.434 3.63121 1.07817 12.451
31 3.75431 0.807715 6.026 3.75431 0.968425 13.872
32 3.8774 0.987494 6.798 3.8774 0.998007 15.434
33 4.00049 1.16078 7.764 4.00049 1.01797 17.13
34 4.12358 1.36622 8.972 4.12358 1.03381 18.96
35 4.24667 1.23698 10.132 4.24667 1.03973 20.912
36 4.36977 1.35964 11.482 4.36977 1.01468 22.929
37 4.49286 1.35476 12.904 4.49286 0.996969 25.024
38 4.61595 1.29791 14.342 4.61595 0.997708 27.237
39 4.73904 1.16286 15.7 4.73904 1.03338 29.653
40 4.86213 1.07382 17.02 4.86213 1.04349 32.221
41 4.98523 1.03693 18.36 4.98523 1.03202 34.891
42 5.10832 0.953656 19.654 5.10832 1.06608 37.787
43 5.23141 0.860119 20.878 5.23141 1.05442 40.791
44 5.3545 0.79554 22.064 5.3545 1.01353 43.816
45 5.47759 0.781981 23.284 5.47759 0.998911 46.936
46 5.60069 0.793357 24.578 5.60069 0.960693 50.073
47 5.72378 0.804216 25.948 5.72378 0.930374 53.246
48 5.84687 0.847221 27.454 5.84687 0.932922 56.566
49 5.96996 0.928121 29.174 5.96996 0.911829 59.949
50 6.09305 0.981137 31.068 6.09305 0.91081 63.469
51 6.21615 1.0233 33.124 6.21615 0.929293 67.207
52 6.33924 1.04041 35.298 6.33924 0.962879 71.235
53 6.46233 1.01405 37.5 6.46233 0.958982 75.404
54 6.58542 1.10954 40.002 6.58542 0.987041 79.86
55 6.70851 1.12389 42.632 6.70851 1.02906 84.681
56 6.83161 1.09283 45.284 6.83161 1.00425 89.56
57 6.9547 1.04733 47.918 6.9547 1.04529 94.823
58 7.07779 1.0665 50.696 7.07779 1.03418 100.216
59 7.20088 1.03183 53.478 7.20088 1.03321 105.793
60 7.32397 0.964457 56.168 7.32397 1.03996 111.6
61 7.44707 0.965436 58.952 7.44707 1.04796 117.65
62 7.57016 0.98195 61.878 7.57016 1.03075 123.799
63 7.69325 0.955979 64.82 7.69325 1.02676 130.125
64 7.81634 0.99536 67.982 7.81634 1.00679 136.528
65 7.93943 0.951922 71.102 7.93943 0.98145 142.968
66 8.06253 0.981066 74.418 8.06253 1.00683 149.781
67 8.18562 1.0023 77.91 8.18562 0.995419 156.724
68 8.30871 1.05027 81.68 8.30871 0.982425 163.784
69 8.4318 1.01821 85.444 8.4318 1.00962 171.256
70 8.55489 1.03221 89.372 8.55489 0.99784 178.858
71 8.67799 1.05932 93.52 8.67799 0.984531 186.576
72 8.80108 1.02692 97.656 8.80108 0.990422 194.562
73 8.92417 1.01279 101.85 8.92417 0.992239 202.788
74 9.04726 0.99341 106.078 9.04726 0.996759 211.281
75 9.17035 0.96875 110.314 9.17035 1.00788 220.104
76 9.29345 0.989129 114.756 9.29345 1.00938 229.179
77 9.41654 0.966476 119.212 9.41654 0.976776 238.195
78 9.53963 0.974241 123.822 9.53963 0.980339 247.482
79 9.66272 0.958641 128.476 9.66272 1.0009 257.21
80 9.78581 0.985286 133.382 9.78581 1.00818 267.26
81 9.90891 1.00875 138.532 9.90891 1.0007 277.488
82 10.032 0.974213 143.63 10.032 0.999393 287.958
83 10.1551 1.00669 149.028 10.1551 0.994875 298.638
84 10.2782 0.993643 154.486 10.2782 0.993558 309.564
85 10.4013 1.01328 160.186 10.4013 0.981459 320.617
86 10.5244 0.989373 165.884 10.5244 0.993327 332.07
87 10.6475 1.04636 172.052 10.6475 1.00396 343.918
88 10.7706 0.989425 178.02 10.7706 1.00856 356.097
89 10.8936 1.05795 184.548 10.8936 0.9965 368.407
90 11.0167 1.00528 190.892 11.0167 1.00602 381.117
91 11.1398 0.983188 197.236 11.1398 1.01216 394.192
92 11.2629 0.992137 203.78 11.2629 1.00621 407.479
93 11.386 1.00344 210.544 11.386 1.01066 421.118
94 11.5091 1.01548 217.538 11.5091 1.00736 435.008
95 11.6322 1.00093 224.58 11.6322 1.0093 449.224
96 11.7553 1.00095 231.772 11.7553 0.995573 463.545
97 11.8784 0.986586 239.01 11.8784 1.01263 478.418
98 12.0015 0.995828 246.468 12.0015 1.00137 493.432
99 12.1246 0.985653 254.002 12.1246 0.985125 508.507
100 12.2477 1.01646 261.93 12.2477 1.00154 524.146
44900 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0812043 0.02
14 1.66174 0 0 1.66174 0.818093 0.255
15 1.78483 0 0 1.78483 2.08833 0.947
16 1.90793 0 0 1.90793 1.3232 1.448
17 2.03102 0 0 2.03102 0.69457 1.746
18 2.15411 0 0 2.15411 0.273515 1.878
19 2.2772 0 0 2.2772 0.116813 1.941
20 2.40029 0.00668238 0.002 2.40029 0.0751015 1.986
21 2.52339 0.320463 0.108 2.52339 0.087586 2.044
22 2.64648 2.74309 1.106 2.64648 0.181226 2.176
23 2.76957 3.56383 2.526 2.76957 0.407425 2.501
24 2.89266 1.97862 3.386 2.89266 0.84352 3.235
25 3.01575 0.944078 3.832 3.01575 1.34069 4.503
26 3.13885 0.422069 4.048 3.13885 1.59777 6.14
27 3.26194 0.423387 4.282 3.26194 1.56714 7.874
28 3.38503 0.470446 4.562 3.38503 1.33188 9.461
29 3.50812 0.619478 4.958 3.50812 1.16349 10.95
30 3.63121 0.724205 5.454 3.63121 1.03563 12.37
31 3.75431 0.844141 6.072 3.75431 1.0166 13.86
32 3.8774 1.01422 6.864 3.8774 1.02664 15.465
33 4.00049 1.11879 7.794 4.00049 0.96504 17.071
34 4.12358 1.2568 8.904 4.12358 0.997083 18.834
35 4.24667 1.33019 10.15 4.24667 1.04731 20.798
36 4.36977 1.31076 11.45 4.36977 1.06216 22.907
37 4.49286 1.2838 12.796 4.49286 0.98809 24.981
38 4.61595 1.3789 14.322 4.61595 1.03494 27.274
39 4.73904 1.12989 15.64 4.73904 1.0641 29.759
40 4.86213 1.10761 17 4.86213 1.00765 32.236
41 4.98523 0.971473 18.254 4.98523 0.991784 34.799
42 5.10832 0.931124 19.516 5.10832 1.06324 37.684
43 5.23141 0.865312 20.746 5.23141 1.01801 40.581
44 5.3545 0.839417 21.996 5.3545 1.0291 43.649
45 5.47759 0.859868 23.336 5.47759 0.961576 46.649
46 5.60069 0.752516 24.562 5.60069 0.969137 49.81
47 5.72378 0.781618 25.892 5.72378 0.956964 53.07
48 5.84687 0.836914 27.378 5.84687 0.970828 56.521
49 5.96996 0.93133 29.102 5.96996 0.906653 59.881
50 6.09305 0.977059 30.986 6.09305 0.911839 63.401
51 6.21615 0.983593 32.96 6.21615 0.922876 67.109
52 6.33924 1.09908 35.254 6.33924 0.942907 71.049
53 6.46233 1.12861 37.702 6.46233 0.975725 75.286
54 6.58542 1.06107 40.092 6.58542 0.987491 79.739
55 6.70851 1.04473 42.534 6.70851 1.01441 84.486
56 6.83161 1.06766 45.122 6.83161 1.04433 89.554
57 6.9547 1.07478 47.822 6.9547 1.03494 94.759
58 7.07779 1.02312 50.484 7.07779 1.05243 100.241
59 7.20088 1.0679 53.36 7.20088 1.01416 105.709
60 7.32397 0.993544 56.128 7.32397 1.04849 111.557
61 7.44707 0.980414 58.952 7.44707 1.00336 117.343
62 7.57016 0.917209 61.682 7.57016 1.03544 123.513
63 7.69325 0.966818 64.654 7.69325 1.01541 129.762
64 7.81634 0.970013 67.732 7.81634 1.00619 136.154
65 7.93943 1.00737 71.03 7.93943 0.999647 142.706
66 8.06253 0.990468 74.374 8.06253 1.0201 149.601
67 8.18562 1.02067 77.926 8.18562 0.99884 156.56
68 8.30871 1.0007 81.514 8.30871 0.977963 163.58
69 8.4318 1.03073 85.32 8.4318 1.00265 170.992
70 8.55489 1.02128 89.202 8.55489 0.989506 178.522
71 8.67799 1.06563 93.37 8.67799 0.986666 186.248
72 8.80108 0.987811 97.344 8.80108 1.00495 194.342
73 8.92417 1.0415 101.652 8.92417 1.0035 202.652
74 9.04726 0.985594 105.842 9.04726 0.990483 211.082
75 9.17035 0.990908 110.17 9.17035 0.984657 219.692
76 9.29345 0.998718 114.65 9.29345 1.00629 228.729
77 9.41654 0.986676 119.194 9.41654 0.998488 237.935
78 9.53963 0.938105 123.628 9.53963 1.0029 247.425
79 9.66272 1.01746 128.562 9.66272 0.994198 257.077
80 9.78581 0.978357 133.428 9.78581 1.00088 267.043
81 9.90891 0.977733 138.414 9.90891 1.00291 277.282
82 10.032 0.971488 143.492 10.032 0.988195 287.623
83 10.1551 0.983553 148.76 10.1551 0.998144 298.326
84 10.2782 1.017 154.34 10.2782 0.99723 309.28
85 10.4013 1.02973 160.126 10.4013 0.996969 320.495
86 10.5244 1.01518 165.966 10.5244 0.98759 331.869
87 10.6475 1.00373 171.876 10.6475 1.00264 343.688
88 10.7706 1.01577 177.996 10.7706 1.00506 355.811
89 10.8936 1.02994 184.344 10.8936 1.00646 368.23
90 11.0167 0.981352 190.53 11.0167 1.00525 380.916
91 11.1398 1.00106 196.982 11.1398 0.998117 393.795
92 11.2629 1.03029 203.77 11.2629 1.00417 407.04
93 11.386 0.998335 210.492 11.386 1.0098 420.652
94 11.5091 1.00384 217.398 11.5091 0.996374 434.375
95 11.6322 0.98783 224.34 11.6322 1.00916 448.573
96 11.7553 0.998462 231.506 11.7553 1.01048 463.092
